full_text,Label,text,predicted_label
"['undang', 'undang', 'sialan', 'orang', 'goblok', 'senayan', 'mendukungnya', 'eh', 'iya', 'goblok']",NoBully, undang undang sialan orang goblok senayan mendukungnya eh iya goblok ,Bully
"['eh', 'lo', 'tidak', 'diajak', 'goblok']",NoBully, eh lo tidak diajak goblok ,NoBully
"['ngatain', 'orang', 'goblok', 'kaumnya', 'yang', 'seneng', 'ketipu', 'editan', 'wkwk']",NoBully, ngatain orang goblok kaumnya yang seneng ketipu editan wkwk ,Bully
"['mari', 'ngeroasting', 'mantanku', 'soale', 'de', 'goblok']",NoBully, mari ngeroasting mantanku soale de goblok ,Bully
"['goblok', 'anaknya', 'jokowi', 'adu', 'domba', 'emng', 'biadab', 'banget', 'kerja', 'buzerp']",Bully, goblok anaknya jokowi adu domba emng biadab banget kerja buzerp ,Bully
"['orang', 'elu', 'd', 'butuhkan', 'penguasa', 'butuh', 'rakyatbyg', 'idiot', 'goblok', 'pandir', 'aset', 'utama', 'penguasa', 'hancurkan', 'nkri', 'penjahan', 'gaya', 'invasi', 'bekedok', 'investasi', 'londo', 'ireng', 'pribumi', 'd', 'manfatkan', 'menindas', 'pribumi']",NoBully, orang elu d butuhkan penguasa butuh rakyatbyg idiot goblok pandir aset utama penguasa hancurkan nkri penjahan gaya invasi bekedok investasi londo ireng pribumi d manfatkan menindas pribumi ,Bully
"['goblok', 'goblokin', 'org', 'digoblokin', 'editan', 'shame', 'shesh']",NoBully, goblok goblokin org digoblokin editan shame shesh ,Bully
"['alah', 'aremania', 'kalau', 'tidak', 'goblok', 'ya', 'tolol']",NoBully, alah aremania kalau tidak goblok ya tolol ,NoBully
"['goblok', 'sih']",NoBully, goblok sih ,NoBully
"['bhahahaha', 'hoi', 'survey', 'ganjar', 'gimana', 'hoi', 'mikir', 'cawapresnya', 'prabowo', 'orang', 'goblok', 'menyerah', 'mentok']",Bully, bhahahaha hoi survey ganjar gimana hoi mikir cawapresnya prabowo orang goblok menyerah mentok ,Bully
"['wkwkwkwk', 'goblok']",NoBully, wkwkwkwk goblok ,NoBully
"['hp', 'goblok']",Bully, hp goblok ,Bully
"['jahlul', 'murokab', 'alias', 'goblok', 'berlipat']",NoBully, jahlul murokab alias goblok berlipat ,Bully
"['wkwkwk', 'gol', 'hiburan', 'klo', 'ngebacot', 'tungu', 'pertandingan', 'abis', 'bos', 'dah', 'koment', 'semau', 'lo', 'klo', 'udah', 'kyk', 'begini', 'ketauan', 'lo', 'goblok']",NoBully, wkwkwk gol hiburan klo ngebacot tungu pertandingan abis bos dah koment semau lo klo udah kyk begini ketauan lo goblok ,Bully
"['omonganmu', 'koyok', 'tai', 'mas', 'kalau', 'emang', 'tidak', 'hati', 'nurani', 'mending', 'diam', 'yang', 'kalopun', 'goblok', 'ya', 'minimal', 'dipertontonkan', 'terang', 'terangan', 'kecuali', 'emang', 'tidak', 'malu']",NoBully, omonganmu koyok tai mas kalau emang tidak hati nurani mending diam yang kalopun goblok ya minimal dipertontonkan terang terangan kecuali emang tidak malu ,Bully
"['tarif', 'tiket', 'berdasarkan', 'kemampuan', 'ekonomi', 'goblok', 'aja', 'pengelola', 'transportasi', 'publik']",NoBully, tarif tiket berdasarkan kemampuan ekonomi goblok aja pengelola transportasi publik ,Bully
"['org', 'sek', 'main', 'judi', 'online', 'ncen', 'goblok']",Bully, org sek main judi online ncen goblok ,Bully
"['salah', 'galak', 'goblok', 'benar']",Bully, salah galak goblok benar ,Bully
"['goblok', 'pakai', 'ngatur', 'gue']",NoBully, goblok pakai ngatur gue ,Bully
"['lo', 'dah', 'fitnah', 'kwkw', 'gue', 'cheat', 'kwkw', 'makan', 'tuhk', 'fitnah', 'dosa', 'nya', 'ampe', 'akhirat', 'goblok']",Bully, lo dah fitnah kwkw gue cheat kwkw makan tuhk fitnah dosa nya ampe akhirat goblok ,Bully
"['eh', 'goblok']",NoBully, eh goblok ,NoBully
"['dlm', 'hidup', 'goblok', 'istilah', 'tpi', 'yang', 'ahli', 'tatakata', 'tpi', 'gk', 'kerja', 'penjual', 'obat', 'kyk', 'anus']",NoBully, dlm hidup goblok istilah tpi yang ahli tatakata tpi gk kerja penjual obat kyk anus ,Bully
"['eh', 'goblok', 'gue', 'cheat', 'lo', 'kagak', 'ya', 'bos', 'kerjain', 'daily', 'blog']",NoBully, eh goblok gue cheat lo kagak ya bos kerjain daily blog ,Bully
"['aduh', 'goblok', 'banget', 'menjaga', 'warung', 'pure', 'kebodohanya', 'astaghfirulah']",NoBully, aduh goblok banget menjaga warung pure kebodohanya astaghfirulah ,Bully
"['map', 'banget', 'klo', 'konteks', 'awalny', 'becanda', 'candan', 'tongkrongan', 'keknya', 'gp', 'klo', 'dijadin', 'trend', 'ya', 'goblok', 'si', 'ok', 'terimakasih', 'selamat', 'pagi']",NoBully, map banget klo konteks awalny becanda candan tongkrongan keknya gp klo dijadin trend ya goblok si ok terimakasih selamat pagi ,Bully
"['fyp', 'gue', 'ful', 'bjir', 'merembet', 'kemana', 'heran', 'tapi', 'seru', 'liat', 'org', 'goblok', 'tantrum']",Bully, fyp gue ful bjir merembet kemana heran tapi seru liat org goblok tantrum ,Bully
"['heh', 'goblok', 'pdip', 'jokowi', 'iuga', 'tidak', 'nakalan', 'partai', 'juara', 'mikir', 'anjing']",Bully, heh goblok pdip jokowi iuga tidak nakalan partai juara mikir anjing ,Bully
"['orang', 'tolol', 'yang', 'nulis', 'goblok', 'yang', 'percaya', 'goblok', 'goblok', 'nya', 'nyundul', 'langit']",Bully, orang tolol yang nulis goblok yang percaya goblok goblok nya nyundul langit ,NoBully
"['lo', 'tolol', 'banget', 'yang', 'ngeship', 'disana', 'ngeramein', 'anjing', 'caper', 'banget', 'lo', 'langsung', 'aja', 'balas', 'yang', 'ngeship', 'idol', 'lo', 'disana', 'anjing', 'goblok', 'banget', 'sumpah', 'otak', 'lo', 'dimana', 'sih', 'dasar', 'otak', 'pembantu']",NoBully, lo tolol banget yang ngeship disana ngeramein anjing caper banget lo langsung aja balas yang ngeship idol lo disana anjing goblok banget sumpah otak lo dimana sih dasar otak pembantu ,Bully
"['brarti', 'lue', 'yang', 'goblok', 'tidak', 'tau']",NoBully, brarti lue yang goblok tidak tau ,Bully
"['pelajari', 'vidio', 'thn', 'brp', 'jangan', 'goblok']",NoBully, pelajari vidio thn brp jangan goblok ,Bully
"['vidio', 'jaman', 'sby', 'orang', 'goblok', 'pekok', 'yang', 'termakqn', 'hoax', 'murahan']",NoBully, vidio jaman sby orang goblok pekok yang termakqn hoax murahan ,Bully
"['heru', 'budi', 'emang', 'goblok', 'banget', 'emang']",NoBully, heru budi emang goblok banget emang ,Bully
"['goblok', 'kepencet', 'retwet']",Bully, goblok kepencet retwet ,Bully
"['karna', 'kadrun', 'jd', 'ya', 'auto', 'goblok']",NoBully, karna kadrun jd ya auto goblok ,Bully
"['goblok', 'contoh', 'nya', 'keluarga', 'mega', 'soekarno', 'napa', 'larang', 'tai']",Bully, goblok contoh nya keluarga mega soekarno napa larang tai ,Bully
"['goblok', 'mention', 'karna', 'replaynya', 'bilang', 'darimana', 'gambarnya', 'ye', 'anjing']",Bully, goblok mention karna replaynya bilang darimana gambarnya ye anjing ,Bully
"['orang', 'arab', 'dibilang', 'kafir', 'kalem', 'dibilang', 'non', 'muslim', 'ngamuk', 'elunya', 'aja', 'goblok']",NoBully, orang arab dibilang kafir kalem dibilang non muslim ngamuk elunya aja goblok ,Bully
"['orang', 'arab', 'dibilang', 'kafir', 'kalem', 'dibilang', 'non', 'muslim', 'ngamuk', 'elunya', 'aja', 'goblok']",NoBully, orang arab dibilang kafir kalem dibilang non muslim ngamuk elunya aja goblok ,Bully
"['yang', 'goblok', 'gubernurnya', 'tgup']",NoBully, yang goblok gubernurnya tgup ,Bully
"['nih', 'liat', 'anjing', 'pd', 'sangat', 'kali', 'ya', 'tidak', 'kerjan', 'ngeshiper', 'tidak', 'mending', 'kerja', 'bikin', 'kontent', 'halu', 'baca', 'teliti', 'biar', 'tidak', 'gede', 'bacot', 'malu', 'malu', 'marah', 'shiper', 'doang', 'goblok', 'banget', 'baper', 'orang', 'halu', 'for', 'fun']",Bully, nih liat anjing pd sangat kali ya tidak kerjan ngeshiper tidak mending kerja bikin kontent halu baca teliti biar tidak gede bacot malu malu marah shiper doang goblok banget baper orang halu for fun ,Bully
"['si', 'cakep', 'gada', 'otaknya', 'alias', 'goblok', 'cape', 'anjir', 'diajak', 'ngobrol', 'haha']",NoBully, si cakep gada otaknya alias goblok cape anjir diajak ngobrol haha ,Bully
"['dih', 'dih', 'dih', 'pd', 'nya', 'nih', 'liat', 'tolol', 'pakai', 'benar', 'tuh', 'mata', 'baca', 'teliti', 'berhak', 'marah', 'tuh', 'fans', 'dita', 'tau', 'for', 'fun', 'dibiarin', 'kaya', 'lo', 'lo', 'tolol', 'marah', 'shiper', 'doang', 'goblok']",NoBully, dih dih dih pd nya nih liat tolol pakai benar tuh mata baca teliti berhak marah tuh fans dita tau for fun dibiarin kaya lo lo tolol marah shiper doang goblok ,NoBully
"['heran', 'ya', 'begini', 'manusia', 'goblok', 'nya', 'yang', 'indonesia']",NoBully, heran ya begini manusia goblok nya yang indonesia ,Bully
"['minimal', 'sadar', 'manehna', 'ketua', 'murid', 'babasan', 'we', 'ciga', 'nu', 'teu', 'sakola', 'ngomong', 'kabatur', 'teu', 'ti', 'anjing', 'goblok', 'tolol', 'pls', 'da', 'urang', 'mah', 'gedeg', 'ngadenge', 'na', 'ge']",Bully, minimal sadar manehna ketua murid babasan we ciga nu teu sakola ngomong kabatur teu ti anjing goblok tolol pls da urang mah gedeg ngadenge na ge ,Bully
"['nih', 'liat', 'goblok', 'pakai', 'tuh', 'mata', 'otak', 'kasian', 'ngangur']",NoBully, nih liat goblok pakai tuh mata otak kasian ngangur ,Bully
"['paham', 'kowe', 'bucin', 'tur', 'ojo', 'goblok', 'nder']",Bully, paham kowe bucin tur ojo goblok nder ,Bully
"['pantesan', 'goblok']",Bully, pantesan goblok ,Bully
"['no', 'komen', 'mo', 'jdi', 'kacung', 'oligarki', 'mo', 'jdi', 'artis', 'goblok', 'sih', 'derita', 'lo', 'bodoh', 'gue', 'tapi', 'pilih', 'anies']",Bully, no komen mo jdi kacung oligarki mo jdi artis goblok sih derita lo bodoh gue tapi pilih anies ,Bully
"['eh', 'gue', 'goblok', 'banget']",Bully, eh gue goblok banget ,Bully
"['han', 'jisung']",Bully, han jisung ,Bully
"['not', 'in', 'kenya', 'but', 'mwatate', 'wundanyi', 'road', 'inaenda', 'kuka', 'hivi']",Bully, not in kenya but mwatate wundanyi road inaenda kuka hivi ,Bully
"['buh', 'rn']",Bully, buh rn ,Bully
"['lily', 'haewon', 'joyeon', 'and', 'jungsu', 'bom']",Bully, lily haewon joyeon and jungsu bom ,Bully
"['mortal', 'kombat']",Bully, mortal kombat ,Bully
"['icel', 'decul', 'bos', 'lo', 'ngatain', 'icel', 'pa', 'gmana']",Bully, icel decul bos lo ngatain icel pa gmana ,Bully
"['anjink', 'meme', 'kilat']",Bully, anjink meme kilat ,Bully
['dimafkan'],Bully, dimafkan ,Bully
"['emamh', 'combek']",Bully, emamh combek ,Bully
"['udah', 'captcha', 'bor', 'wkakwksks']",Bully, udah captcha bor wkakwksks ,Bully
"['biasakan', 'nonton', 'barca']",Bully, biasakan nonton barca ,Bully
"['suka', 'nih', 'tensi', 'turun', 'gacor']",Bully, suka nih tensi turun gacor ,Bully
"['selena', 'nya', 'tere', 'liye', 'petualangan', 'jack', 'amp', 'pigy', 'natal', 'jk', 'rowling', 'the', 'blis', 'bakery']",Bully, selena nya tere liye petualangan jack amp pigy natal jk rowling the blis bakery ,Bully
"['benda', 'basic', 'rakyat', 'malaysia', 'tau', 'ala', 'kau', 'hafal', 'lagu', 'negaraku', 'lagu', 'negaraku', 'tau', 'tau', 'nak', 'cakap']",NoBully, benda basic rakyat malaysia tau ala kau hafal lagu negaraku lagu negaraku tau tau nak cakap ,Bully
"['bar', 'a', 'is', 'back']",Bully, bar a is back ,Bully
['lewa'],Bully, lewa ,Bully
"['turun', 'mesin']",Bully, turun mesin ,Bully
"['gue', 'gabisa', 'akses', 'anjink']",Bully, gue gabisa akses anjink ,Bully
"['benda', 'ni', 'tolong', 'bomba', 'lepas', 'itu', 'rakam', 'lol', 'beritahu', 'kau', 'nak', 'tengok', 'abang', 'abang', 'bomba', 'ni']",Bully, benda ni tolong bomba lepas itu rakam lol beritahu kau nak tengok abang abang bomba ni ,Bully
"['alonso', 'nih', 'ya', 'knapa', 'g', 'daritadi', 'njimers']",Bully, alonso nih ya knapa g daritadi njimers ,Bully
"['xavi', 'aneh', 'benar']",Bully, xavi aneh benar ,Bully
"['senior', 'man']",Bully, senior man ,Bully
"['gn', 'enjoyer', 'slep', 'tight']",Bully, gn enjoyer slep tight ,Bully
"['gn', 'b']",Bully, gn b ,Bully
"['xavi', 'is', 'sick']",Bully, xavi is sick ,Bully
"['besok', 'aja']",Bully, besok aja ,Bully
"['mze', 'nakuona', 'umelewa', 'hapa', 'blis', 'ajab']",Bully, mze nakuona umelewa hapa blis ajab ,Bully
"['iyadah', 'pawangnya']",Bully, iyadah pawangnya ,Bully
['juli'],Bully, juli ,Bully
"['chisada', 'wakuti', 'uyu']",Bully, chisada wakuti uyu ,Bully
"['mary', 'the', 'night', 'salah', 'video', 'muzik', 'terbaik', 'lady', 'gaga', 'video', 'muzik', 'ni', 'penuh', 'makna', 'menakjubkan', 'lady', 'gaga', 'artis', 'kreatif', 'pergi', 'tonton', 'video', 'muzik', 'mary', 'the', 'night', 'lady', 'gaga']",Bully, mary the night salah video muzik terbaik lady gaga video muzik ni penuh makna menakjubkan lady gaga artis kreatif pergi tonton video muzik mary the night lady gaga ,Bully
"['yang', 'k']",Bully, yang k ,Bully
"['diz', 'one', 'mortal', 'kombat', 'fatality']",Bully, diz one mortal kombat fatality ,Bully
"['taekok', 'or', 'vminkok', 'subunit']",Bully, taekok or vminkok subunit ,Bully
"['lihat', 'suju', 'bawain', 'mr', 'simple', 'bonamana', 'itu', 'keinget', 'jaman', 'smp']",Bully, lihat suju bawain mr simple bonamana itu keinget jaman smp ,Bully
['hyungseo'],Bully, hyungseo ,Bully
['gujarat'],Bully, gujarat ,Bully
"['download', 'lagu', 'suju', 'ost', 'drakor', 'shared', 'smpku', 'lumayan', 'kadang', 'mampir', 'warnet', 'jam', 'pulang', 'angkot', 'alasan', 'angkotnya']",Bully, download lagu suju ost drakor shared smpku lumayan kadang mampir warnet jam pulang angkot alasan angkotnya ,Bully
"['diem', 'ikutan', 'sungjae']",Bully, diem ikutan sungjae ,Bully
"['sebabtu', 'cakap', 'ignorance', 'is', 'a', 'blis', 'don', 'fight', 'verbaly', 'or', 'physicaly', 'but', 'spiritualy', 'instead', 'bomoh', 'doa', 'pesanan', 'ustajah', 'celop']",Bully, sebabtu cakap ignorance is a blis don fight verbaly or physicaly but spiritualy instead bomoh doa pesanan ustajah celop ,Bully
"['malem', 'beneran', 'emot']",Bully, malem beneran emot ,Bully
"['licinya', 'yang', 'licin', 'banget', 'gitu', 'tetep', 'enak', 'tapi', 'kalau', 'mandinya', 'puf', 'kerasa', 'licin', 'emang']",Bully, licinya yang licin banget gitu tetep enak tapi kalau mandinya puf kerasa licin emang ,Bully
"['oho', 'way', 'susa', 'lendaba', 'engaka', 'sat', 'sep', 'kyk', 'bukuny', 'blis', 'bakery', 'pingirany', 'jg', 'disemprot', 'biru', 'begini', 'klo', 'abis', 'baca', 'tgn', 'jg', 'biru', 'gliter', 'kyk', 'abis', 'main', 'pilox']",Bully, oho way susa lendaba engaka sat sep kyk bukuny blis bakery pingirany jg disemprot biru begini klo abis baca tgn jg biru gliter kyk abis main pilox ,Bully
"['mkoma', 'derick', 'vaisa', 'gokora']",Bully, mkoma derick vaisa gokora ,Bully
"['srikumar', 'rao']",Bully, srikumar rao ,Bully
"['tau', 'xpe', 'dah', 'kena', 'start', 'fikir', 'nak', 'letak', 'tuperware', 'itu']",Bully, tau xpe dah kena start fikir nak letak tuperware itu ,Bully
"['itu', 'bersalah', 'sangat', 'dah', 'semalam', 'kena', 'ni', 'dtg', 'rumah', 'inspection', 'seram']",Bully, itu bersalah sangat dah semalam kena ni dtg rumah inspection seram ,Bully
"['gm', 'ds']",Bully, gm ds ,Bully
"['orgil', 'dikit', 'rewatching', 'kyungso', 'suhyun', 'rewrite', 'the', 'stars', 'on', 'every', 'tiktok', 'yang', 'fyp']",Bully, orgil dikit rewatching kyungso suhyun rewrite the stars on every tiktok yang fyp ,Bully
"['mela', 'pogum', 'adha', 'keta', 'oru', 'blis', 'ulti', 'ya']",Bully, mela pogum adha keta oru blis ulti ya ,Bully
"['orang', 'orang', 'idiot', 'bahas', 'agama', 'syurga', 'neraka', 'perut', 'neg', 'bacanya', 'jijik', 'sebah', 'muntah', 'baca', 'narasinya']",NoBully, orang orang idiot bahas agama syurga neraka perut neg bacanya jijik sebah muntah baca narasinya ,Bully
"['orang', 'super', 'idiot', 'yang', 'anies', 'gagal', 'presiden', 'ganjar', 'sukses', 'gubernur']",Bully, orang super idiot yang anies gagal presiden ganjar sukses gubernur ,Bully
"['pakai', 'nanya', 'si', 'idiot']",NoBully, pakai nanya si idiot ,Bully
"['sewidak', 'likur', 'i', 'boso', 'jowo', 'ngendi', 'blok', 'kancamu', 'iso', 'idiot']",NoBully, sewidak likur i boso jowo ngendi blok kancamu iso idiot ,Bully
"['fym', 'nuh', 'uh']",Bully, fym nuh uh ,Bully
"['nuh', 'uh']",NoBully, nuh uh ,Bully
"['parah', 'negara', 'sepiteng', 'totalitas', 'menzalimi', 'warga', 'amp', 'dg', 'ngumat', 'idiot', 'sinting', 'penyembah', 'hahbabi', 'sarap', 'sangit', 'sampai', 'mampus', 'musnah', 'berdamai', 'dg', 'kebusukan', 'total', 'setan', 'iblis', 'dajal']",NoBully, parah negara sepiteng totalitas menzalimi warga amp dg ngumat idiot sinting penyembah hahbabi sarap sangit sampai mampus musnah berdamai dg kebusukan total setan iblis dajal ,Bully
"['orang', 'elu', 'd', 'butuhkan', 'penguasa', 'butuh', 'rakyatbyg', 'idiot', 'goblok', 'pandir', 'aset', 'utama', 'penguasa', 'hancurkan', 'nkri', 'penjahan', 'gaya', 'invasi', 'bekedok', 'investasi', 'londo', 'ireng', 'pribumi', 'd', 'manfatkan', 'menindas', 'pribumi']",NoBully, orang elu d butuhkan penguasa butuh rakyatbyg idiot goblok pandir aset utama penguasa hancurkan nkri penjahan gaya invasi bekedok investasi londo ireng pribumi d manfatkan menindas pribumi ,Bully
"['fahren', 'idiot', 'banget', 'asli', 'kiblatnya', 'kmn', 'ren', 'kesana', 'pas', 'fahren', 'yang', 'shalat', 'gue', 'heran', 'sajadah', 'arah', 'gue', 'kiblatnya', 'kemana', 'ren', 'kesana', 'kepala', 'sajadah', 'lo', 'kmn', 'anjir', 'oh', 'iya', 'udah', 'mikir', 'gue', 'salah', 'kiblat', 'yang', 'sesat']",Bully, fahren idiot banget asli kiblatnya kmn ren kesana pas fahren yang shalat gue heran sajadah arah gue kiblatnya kemana ren kesana kepala sajadah lo kmn anjir oh iya udah mikir gue salah kiblat yang sesat ,Bully
"['maba', 'alay', 'bangsat', 'ntar', 'pas', 'ospek', 'bentak', 'dikit', 'diviralin', 'tidak', 'orang', 'jg', 'main', 'twiter', 'blok', 'idiot']",NoBully, maba alay bangsat ntar pas ospek bentak dikit diviralin tidak orang jg main twiter blok idiot ,Bully
"['yongi', 's', 'verse']",Bully, yongi s verse ,Bully
"['dih', 'kagak', 'nyambung', 'gue', 'muntah', 'liat', 'twet', 'lo', 'gue', 'dah', 'ya', 'males', 'ngadepin', 'lo', 'have', 'a', 'nice', 'day', 'idiot']",NoBully, dih kagak nyambung gue muntah liat twet lo gue dah ya males ngadepin lo have a nice day idiot ,Bully
"['rezim', 'idiot', 'begini', 'msh', 'mencegah', 'rem', 'blong', 'masyarakat', 'wajib', 'gugat', 'lembaga', 'penegak', 'hukum', 'polri', 'gugat', 'bangkrut', 'perusahan', 'pemiliknya']",Bully, rezim idiot begini msh mencegah rem blong masyarakat wajib gugat lembaga penegak hukum polri gugat bangkrut perusahan pemiliknya ,Bully
"['th', 'berkorban', 'harta', 'nyawa', 'melawan', 'nazi', 'ndilalah', 'skrg', 'kasih', 'aplaus', 'tentara', 'nazi', 'yang', 'mgkn', 'sj', 'sdh', 'menembak', 'bunuh', 'kakek', 'moyangnya', 'palagan', 'eropa', 'dari', 'yang', 'tepuk', 'tangan', 'idiot', 'koplok', 'gombal', 'tingkat', 'dewa', 'demokrasi', 'ukr', 'rela', 'mnjilat', 'pantat', 'pembunuh']",NoBully, th berkorban harta nyawa melawan nazi ndilalah skrg kasih aplaus tentara nazi yang mgkn sj sdh menembak bunuh kakek moyangnya palagan eropa dari yang tepuk tangan idiot koplok gombal tingkat dewa demokrasi ukr rela mnjilat pantat pembunuh ,Bully
"['tl', 'dari']",Bully, tl dari ,Bully
"['mikir', 'tidak', 'idiot', 'ntar', 'jenie', 'kena', 'drag', 'disalahin', 'yang', 'gatau']",NoBully, mikir tidak idiot ntar jenie kena drag disalahin yang gatau ,Bully
"['kec', 'i', 'idiot']",Bully, kec i idiot ,Bully
"['hao', 'idiots', 'wananisinya', 'vizi', 'kesho', 'sasa', 'ni', 'kuomba', 'bana']",Bully, hao idiots wananisinya vizi kesho sasa ni kuomba bana ,Bully
"['babi', 'anjing', 'tolol', 'idiot', 'goblok', 'brengsek', 'bangsat', 'sampah', 'tai']",NoBully, babi anjing tolol idiot goblok brengsek bangsat sampah tai ,NoBully
"['uri', 'dhoti', 'remunhu', 'mukosho', 'wamai', 'vako', 'duche', 'pfutseke', 'mhata', 'yemunhu', 'stupid', 'sascum', 'yemunhu', 'such', 'a', 'heartles', 'idiotic', 'coment', 'dako', 'rizere', 'chena', 'ngochani', 'yemunhu', 'zimudhidhi', 'ramai', 'vako', 'idiot']",Bully, uri dhoti remunhu mukosho wamai vako duche pfutseke mhata yemunhu stupid sascum yemunhu such a heartles idiotic coment dako rizere chena ngochani yemunhu zimudhidhi ramai vako idiot ,Bully
"['petantang', 'petenteng']",Bully, petantang petenteng ,Bully
"['tolol', 'tidak', 'nonton', 'komentar', 'such', 'an', 'idiot']",Bully, tolol tidak nonton komentar such an idiot ,Bully
"['movies', 'angu', 'cjawahi', 'ichoka', 'idiot', 'sijawahi', 'kuifuta', 'series', 'ya', 'merlin']",Bully, movies angu cjawahi ichoka idiot sijawahi kuifuta series ya merlin ,Bully
"['pelatihnya', 'tolol', 'min', 'idiot', 'bikin', 'emosi', 'aja']",NoBully, pelatihnya tolol min idiot bikin emosi aja ,Bully
"['met', 'amar', 'bharati', 'an', 'idiot']",Bully, met amar bharati an idiot ,Bully
['yoli'],Bully, yoli ,Bully
"['mera', 'bhai', 'kitna', 'idiot', 'hai', 'yar']",Bully, mera bhai kitna idiot hai yar ,Bully
"['mjb', 'kak', 'solusiny', 'gmn', 'ya', 'detail', 'paspor', 'sy', 'jg', 'belum', 'diubah']",Bully, mjb kak solusiny gmn ya detail paspor sy jg belum diubah ,Bully
